name,predict_gender,female_prob,male_prob,country,affiliation,race,black_prob,white_prob,hispanic_prob,api_prob,"Asian,GreaterEastAsian,EastAsian_prob","Asian,GreaterEastAsian,Japanese_prob","Asian,IndianSubContinent_prob","GreaterAfrican,Africans_prob","GreaterAfrican,Muslim_prob","GreaterEuropean,British_prob","GreaterEuropean,EastEuropean_prob","GreaterEuropean,WestEuropean,French_prob","GreaterEuropean,WestEuropean,Germanic_prob","GreaterEuropean,Jewish_prob","GreaterEuropean,WestEuropean,Hispanic_prob","GreaterEuropean,WestEuropean,Italian_prob","GreaterEuropean,WestEuropean,Nordic_prob",race_census
Nomi Harris,female,0.8601043364664513,0.13989566353354882,Nomi Harris,Nomi Harris,"GreaterEuropean,British",0.50114554,0.48790950000000005,0.010344573000000001,0.0006004094999999999,0.0008829318,0.0013189137,0.0049692537,0.008188958,0.0029707751,0.881407,0.0015946229,0.013588145,0.0014417577,0.06153368,0.015556779,0.0050410717,0.0015062279,black
Jennifer Harrow,male,0.1863785023882097,0.8136214976117904,Jennifer Harrow,Jennifer Harrow,"GreaterEuropean,British",0.17199239,0.79746336,0.024279006000000002,0.0062652556,0.0018953701,0.0020774999,0.0042396905,0.0112868585,0.0023698271,0.9013274,0.0022412564,0.010638539,0.0016002385,0.03939664,0.018001592,0.0028368894,0.0020881824,white
Robin Haw,male,0.4429060588236418,0.5570939411763579,Robin Haw,Robin Haw,"GreaterEuropean,British",0.16030993,0.8091881999999999,0.019527117,0.010974815,0.06902102,0.007500258,0.0039026253,0.0021110084,0.0034074544,0.83038425,0.0041665216,0.013256398,0.002363764,0.04456443,0.006007243,0.003922401,0.009392603,white
Mitch Hayes,female,0.5194826857679209,0.4805173142320795,Mitch Hayes,Mitch Hayes,"GreaterEuropean,British",0.31045237,0.67624986,0.01053605,0.0027616603999999997,0.016376985,0.005517936,0.0010221299,0.0072847586,0.009779824,0.8799106,0.0026332294,0.012976317,0.007507878,0.031378426,0.014690904,0.0024553188,0.008465794,white
Elvira M Hebert,female,0.9832163392002976,0.016783660799702234,Elvira M Hebert,Elvira M Hebert,"GreaterEuropean,WestEuropean,French",0.018127276,0.96184134,0.015149633000000001,0.00488172,0.004303454,0.00067096984,0.009432101,0.0024659073,0.0034511026,0.23198679,0.009453019,0.49299553,0.15206744,0.05031,0.018322172,0.0052444497,0.019297155,white
Michael Heuer,male,0.4832691227435037,0.5167308772564961,Michael Heuer,Michael Heuer,"GreaterEuropean,WestEuropean,Germanic",0.008687424499999999,0.97043794,0.011929443,0.008945243,0.030082213,0.0005904492,0.00583698,0.0032685744,0.015015301,0.07118786,0.045251075,0.12169299,0.32924545,0.29485795,0.06107693,0.0021771041,0.019717121,white
Peter van Heusden,male,0.1863785023882097,0.8136214976117904,Peter van Heusden,Peter van Heusden,"GreaterEuropean,British",0.009833223,0.9707418,0.0133514805,0.00607349,0.0058961106,0.0011996017,0.0018728224,0.003963805,0.0030256072,0.39528707,0.04016723,0.023520023,0.08080721,0.27565572,0.017046511,0.022606924,0.12895145,white
Mark Hickman,male,0.051560812776634365,0.9484391872233656,Mark Hickman,Mark Hickman,"GreaterEuropean,British",0.15535587,0.82865655,0.013896376,0.0020911545,0.0034479771,0.0064343535,0.001002668,0.000726223,0.00082374364,0.8619816,0.0049225264,0.009414243,0.008268057,0.090225935,0.010773932,0.0016520524,0.00032687266,white
Uwe Hilgert,female,0.7550955466545506,0.24490445334544936,Uwe Hilgert,Uwe Hilgert,"GreaterEuropean,WestEuropean,Germanic",0.022130884,0.9641120000000001,0.009741416,0.0040157638,0.011521932,0.0049180975,0.0005531393,0.001319311,0.0064182845,0.18231578,0.037513267,0.081076525,0.33819148,0.0884955,0.08279197,0.010264037,0.15462072,white
Kenzo-Hugo Hillion,male,0.1642317908993479,0.8357682091006523,Kenzo-Hugo Hillion,Kenzo-Hugo Hillion,"GreaterEuropean,British",0.17768218,0.80845827,0.010333309,0.0035263053,0.012403035,0.012041623,0.004110199,0.0056545804,0.00047121345,0.8989516,0.0005706674,0.04427003,0.00023438936,0.0052559394,0.0072755413,0.006651182,0.0021100738,white
Jennifer Hillman-Jackson,male,0.1863785023882097,0.8136214976117904,Jennifer Hillman-Jackson,Jennifer Hillman-Jackson,"GreaterEuropean,British",0.13867663,0.8400064,0.0164615,0.0048555094,0.0008043247,0.0009427173,0.001634907,0.0010696123,7.654048e-05,0.95673144,0.0011836232,0.008065835,0.0014717651,0.014454523,0.010137022,0.001219373,0.0022084457,white
Saskia Hiltemann,female,0.9832163392002976,0.016783660799702234,Saskia Hiltemann,Saskia Hiltemann,"GreaterEuropean,WestEuropean,Germanic",0.006904201600000001,0.9733235999999998,0.013015108000000001,0.006757029,0.002277837,0.0029401325,0.002913535,0.0037509701,0.0015907073,0.07988341,0.003973739,0.0176404,0.7233068,0.015133727,0.017748572,0.00848139,0.120358795,white
Nils Hoffmann,male,0.2853764248283112,0.7146235751716887,Nils Hoffmann,Nils Hoffmann,"GreaterEuropean,WestEuropean,Germanic",0.0035258221999999997,0.9747078000000001,0.015160873500000002,0.006605519,0.0019116327,0.0036827838,0.00024912687,0.00064462406,0.0019484367,0.07120787,0.024688315,0.05009445,0.46314734,0.25763413,0.056892846,0.011514867,0.056383476,white
Karsten Hokamp,male,0.4429060588236418,0.5570939411763579,Karsten Hokamp,Karsten Hokamp,"GreaterEuropean,British",0.011723001,0.9330129999999999,0.015305958,0.039958033999999996,0.032219313,0.20401892,0.03603713,0.16366512,0.04752088,0.28873384,0.004038179,0.025982738,0.03055988,0.04697289,0.04645052,0.00743881,0.06636184,white
Neil Chue Hong,male,0.4832691227435037,0.5167308772564961,Neil Chue Hong,Neil Chue Hong,"Asian,GreaterEastAsian,EastAsian",0.0074601680000000005,0.04775261,0.022271577,0.92251563,0.9522491,0.001706468,0.00021396321,0.0010918223,0.0008084558,0.033146977,0.0012987034,0.00282148,0.00082014734,0.0017466776,0.0018024264,0.00023566815,0.002058098,api
Hans-Rudolf Hotz,male,0.08943597606477909,0.9105640239352206,Hans-Rudolf Hotz,Hans-Rudolf Hotz,"GreaterEuropean,Jewish",0.010834293,0.97666067,0.00860005,0.0039050070000000003,0.010401266,0.03799294,0.00088263274,0.0022307772,0.0045426656,0.157223,0.14228365,0.064694256,0.090805136,0.301786,0.071915455,0.013460205,0.101781905,white
Pratik Jagtap,male,0.051560812776634365,0.9484391872233656,Pratik Jagtap,Pratik Jagtap,"Asian,IndianSubContinent",0.08819062,0.6848314999999999,0.09657219,0.13040562,0.00016523224,9.4833136e-05,0.42324814,0.003851605,0.18532129,0.24781683,0.012373999,0.0030466774,0.00851424,0.03560694,0.0063604484,0.0021616172,0.0714382,white
Rajul Jain,male,0.4832691227435037,0.5167308772564961,Rajul Jain,Rajul Jain,"Asian,IndianSubContinent",0.012794691,0.012172902,0.0059729363,0.9690595999999999,0.0031798922,0.0021918041,0.7662737,0.0027762756,0.030720579,0.08955505,0.0029518767,0.082191795,0.0006603345,0.009174003,0.0027781576,0.005836303,0.001710161,api
Ashish Jaiswal,female,0.5194826857679209,0.4805173142320795,Ashish Jaiswal,Ashish Jaiswal,"Asian,IndianSubContinent",0.014578158999999999,0.18154515,0.009171289000000001,0.79470533,0.00021689928,0.00010021333,0.9799437,0.0010758024,0.0082101645,0.007088064,0.00012648184,0.00064416544,0.00021916635,0.0011555188,0.0009814387,0.000200083,3.8366612e-05,api
Vahid Jalili,male,0.1588811484329548,0.8411188515670452,Vahid Jalili,Vahid Jalili,"GreaterAfrican,Muslim",0.0021885414999999997,0.95338655,0.036061466,0.008363415,0.0058714575,0.0012643993,0.06890057,0.09972583,0.3796676,0.016467594,0.011501834,0.0827101,0.016164845,0.07203188,0.019283868,0.19897339,0.027436592,white
Brandenburg Jean-Tristan,male,0.2265138336821965,0.7734861663178041,Brandenburg Jean-Tristan,Brandenburg Jean-Tristan,"GreaterEuropean,Jewish",0.032839099999999996,0.57818514,0.37515986,0.013815909,0.0012184731,0.00204978,0.0028232227,0.0049600727,0.00867605,0.2658453,0.029641679,0.013188469,0.051354863,0.5574612,0.028075093,0.0071803853,0.027525414,white
Brandi Jefferson,female,0.8601043364664513,0.13989566353354882,Brandi Jefferson,Brandi Jefferson,"GreaterEuropean,British",0.70618075,0.28455183,0.007731581600000001,0.0015358446,0.0009290575,0.0010750412,0.0007069838,0.0027144877,0.0002342895,0.9345792,0.000900683,0.02730415,0.0024004518,0.0067610615,0.012640936,0.004492489,0.005261128,black
Lijo John,male,0.1642317908993479,0.8357682091006523,Lijo John,Lijo John,"GreaterEuropean,British",0.13172624,0.71381205,0.047359757,0.10710199,0.11872025,0.008418857,0.060675167,0.05956115,0.0041513806,0.61150616,0.009811382,0.020060547,0.020590654,0.028904995,0.023875248,0.026157897,0.007566346,white
James Johnson,male,0.2853764248283112,0.7146235751716887,James Johnson,James Johnson,"GreaterEuropean,British",0.36471123,0.6181873,0.014731538,0.002369868,0.0057964013,0.0039085713,0.007982787,0.015191106,0.0013736937,0.90252733,0.0006512446,0.023272684,0.002019411,0.008101471,0.01439233,0.00441977,0.010363085,white
Jayadev Joshi,male,0.1564935928145776,0.8435064071854226,Jayadev Joshi,Jayadev Joshi,"Asian,IndianSubContinent",0.018906748,0.07457439999999999,0.029953979,0.87656486,0.006675084,0.010979627,0.8092887,0.003467099,0.13715392,0.0044821193,0.0013533854,0.0029996042,3.456727e-05,0.016001252,0.0020261894,0.0041290014,0.0014095607,api
Venice Juanillas,female,0.7550955466545506,0.24490445334544936,Venice Juanillas,Venice Juanillas,"GreaterEuropean,WestEuropean,Hispanic",0.0012080731,0.03911681,0.91542256,0.044252515,0.00021449766,0.0023364143,0.012732367,0.016964834,0.021560304,0.04889121,0.00067666476,0.02625741,0.004751891,0.028050285,0.8259455,0.011043921,0.0005747025,hispanic
Matus Kalas,male,0.2853764248283112,0.7146235751716887,Matus Kalas,Matus Kalas,"Asian,IndianSubContinent",0.019548556,0.9326409999999999,0.008563555,0.03924687,0.0015081904,0.0004794916,0.43257487,0.035323635,0.11581167,0.044227492,0.08791133,0.03516038,0.033135004,0.15747486,0.029529925,0.010087926,0.016775267,white
Javad Karimabyli,male,0.1588811484329548,0.8411188515670452,Javad Karimabyli,Javad Karimabyli,"GreaterAfrican,Africans",0.001989139,0.9584761,0.017159466,0.022375323,0.0024888525,0.00095315796,0.085445866,0.47216028,0.07718571,0.02152097,0.0161287,0.0359757,0.010503904,0.088354155,0.0057075983,0.0986095,0.084965594,white
Alexandros Katerakis,male,0.2853764248283112,0.7146235751716887,Alexandros Katerakis,Alexandros Katerakis,"GreaterEuropean,WestEuropean,Italian",0.055320438,0.9330511999999999,0.008764431,0.0028638967999999997,0.014970569,0.012222433,0.064435095,0.07025733,0.10527357,0.07611621,0.12852074,0.10573801,0.11649645,0.07711681,0.05951854,0.14209594,0.027238328,white
Ben Keller,male,0.4429060588236418,0.5570939411763579,Ben Keller,Ben Keller,"GreaterEuropean,Jewish",0.035967648,0.9459201999999999,0.014145554,0.003966557,0.0043330607,0.002558679,0.011664105,0.018151125,0.01106472,0.33233157,0.030046897,0.044682745,0.06297066,0.38813683,0.07166866,0.015565493,0.006825337,white
Gigi Kenneth,female,0.8601043364664513,0.13989566353354882,Gigi Kenneth,Gigi Kenneth,"GreaterEuropean,British",0.094620936,0.88249,0.014111646,0.008777434,0.0065908036,0.0063763577,0.008694677,0.07161083,0.0036187195,0.7607892,0.0032429271,0.025981883,0.0229873,0.039045233,0.03970381,0.006641976,0.0047163367,white
Amir Kermany,male,0.1863785023882097,0.8136214976117904,Amir Kermany,Amir Kermany,"GreaterEuropean,British",0.069147155,0.9057349,0.01690522,0.008212677,0.009553276,0.00057205954,0.065525554,0.04838346,0.10768428,0.22573929,0.006241623,0.2134384,0.2057244,0.07589068,0.025840659,0.008144072,0.0072622583,white
Aziz Khan,male,0.30038791325551584,0.6996120867444847,Aziz Khan,Aziz Khan,"GreaterAfrican,Muslim",0.028517692999999997,0.14236024,0.008075687,0.8210464,0.013488286,0.00019282714,0.36130553,0.008867017,0.56467426,0.02804362,0.0067161233,0.0060119177,0.0009809525,0.0020684956,0.0023714716,0.0013857298,0.0038937689,api
Alireza Khanteymoori,female,0.9832163392002976,0.016783660799702234,Alireza Khanteymoori,Alireza Khanteymoori,"Asian,IndianSubContinent",0.07259236,0.8169086999999999,0.048987955,0.061510913,0.007966731,0.00076882815,0.6004169,0.008556344,0.20434405,0.041084465,0.03759941,0.0068678823,0.0048997444,0.06779485,0.012638627,0.006566276,0.00049590593,white
Kiavash Kianfar,female,0.5194826857679209,0.4805173142320795,Kiavash Kianfar,Kiavash Kianfar,"GreaterAfrican,Africans",0.013087598,0.95258766,0.020881487,0.013443199,0.1235602,0.010146107,0.018088844,0.30989182,0.053576443,0.21171163,0.040800255,0.038219374,0.00615089,0.06952727,0.09273632,0.022639059,0.002951748,white
Seol-Jong Kim,male,0.2265138336821965,0.7734861663178041,Seol-Jong Kim,Seol-Jong Kim,"Asian,GreaterEastAsian,EastAsian",0.0009434592,0.016192874,0.008637554,0.9742261000000001,0.95746046,0.002652713,0.0002630894,0.0006599716,0.001767276,0.011430791,0.0043703765,0.0033563129,0.0005520528,0.008165257,0.0016273775,0.0031992397,0.0044949492,api
Charles Hadley King,male,0.2853764248283112,0.7146235751716887,Charles Hadley King,Charles Hadley King,"GreaterEuropean,British",0.22653335,0.74921507,0.019421436,0.0048301574,0.02997359,0.0012035477,0.0056476626,0.0029460853,0.0055005145,0.79549164,0.014490247,0.031172056,0.008706481,0.06598302,0.0113745555,0.0031211744,0.024389613,white
KNS Usha Kiranmayee,female,0.5004616309491711,0.4995383690508285,KNS Usha Kiranmayee,KNS Usha Kiranmayee,"GreaterAfrican,Africans",0.007173748000000001,0.53574324,0.0088996,0.44818345,0.00546081,0.0011659653,0.008192563,0.48259,0.036167853,0.36171055,0.0041099247,0.013302593,0.0030037565,0.029213782,0.035151333,0.0013302877,0.01860043,white
Andrey Kirov,female,0.5899989874919701,0.4100010125080299,Andrey Kirov,Andrey Kirov,"GreaterEuropean,EastEuropean",0.0060723415,0.9622126,0.0143992575,0.017315747,0.00022510217,0.0007373253,0.00043983303,0.00064976304,0.019325461,0.0026666068,0.9271273,0.0018752629,0.0005218591,0.04249517,0.0026342247,0.0011218191,0.00018033075,white
Melanie Kirsche,female,0.7550955466545506,0.24490445334544936,Melanie Kirsche,Melanie Kirsche,"GreaterEuropean,British",0.013315495,0.969356,0.009320356,0.0080082,0.020549605,0.0014390126,0.003764671,0.072073705,0.00418758,0.35668218,0.06087246,0.18646242,0.02324096,0.11797362,0.07386987,0.04307,0.03581389,white
Boi Kone,female,0.8601043364664513,0.13989566353354882,Boi Kone,Boi Kone,"GreaterEuropean,British",0.02491179,0.95645577,0.013086458999999998,0.0055458999999999994,0.006697154,0.15646861,0.077217,0.09756325,0.10312095,0.1800344,0.040707584,0.074069224,0.03145359,0.16794707,0.0055647637,0.01662665,0.04252966,white
Suneetha Kota,female,0.9832163392002976,0.016783660799702234,Suneetha Kota,Suneetha Kota,"Asian,GreaterEastAsian,Japanese",0.010701166000000002,0.8678673000000001,0.012790303999999999,0.10864130400000001,0.004716662,0.93263364,0.023728611,0.005873582,0.00122276,0.006096194,0.015820114,0.0019822707,0.00059766753,0.005663702,0.00035217873,0.00073064485,0.0005818696,white
Michael Kotliar,male,0.4832691227435037,0.5167308772564961,Michael Kotliar,Michael Kotliar,"Asian,IndianSubContinent",0.006503711,0.9676040000000001,0.014599561,0.011292759,0.004630457,0.0006413337,0.63815904,0.009836409,0.11029326,0.017350761,0.1028092,0.0059058513,0.0056304284,0.08233616,0.012695374,0.0019949584,0.007716755,white
Sam Kovaka,male,0.1564935928145776,0.8435064071854221,Sam Kovaka,Sam Kovaka,"Asian,GreaterEastAsian,Japanese",0.0021634088,0.9420091,0.019564135,0.03626338,0.038121212,0.5349827,0.12985009,0.014889924,0.005640136,0.13666572,0.08394926,0.010686045,0.0008612705,0.03304933,0.0051205745,0.0056874985,0.00049628416,white
Onur Kucukturan,male,0.1863785023882097,0.8136214976117904,Onur Kucukturan,Onur Kucukturan,"GreaterEuropean,EastEuropean",0.059656203,0.5614498,0.010852768999999998,0.36804125,0.011060896,0.0003999287,0.29189518,0.014958214,0.25145683,0.041546624,0.32027406,0.0043246835,0.010166653,0.040175848,0.009889141,0.0010688326,0.0027831332,white
Ambarish Kumar,female,0.5194826857679209,0.4805173142320795,Ambarish Kumar,Ambarish Kumar,"Asian,IndianSubContinent",0.0028800173,0.07594266,0.0024157901999999998,0.91876143,3.3683842e-05,9.614155e-05,0.99422425,0.00049793534,0.0030797806,0.00064413005,8.1487655e-05,0.0001707816,9.017901e-05,0.0006781365,0.00027111854,4.2362255e-05,8.999387e-05,api
Anup Kumar,male,0.12520210348609864,0.8747978965139013,Anup Kumar,Anup Kumar,"Asian,IndianSubContinent",0.0028800173,0.07594266,0.0024157901999999998,0.91876143,3.3683842e-05,9.614155e-05,0.99422425,0.00049793534,0.0030797806,0.00064413005,8.1487655e-05,0.0001707816,9.017901e-05,0.0006781365,0.00027111854,4.2362255e-05,8.999387e-05,api
Praveen Kumar,male,0.4429060588236418,0.5570939411763579,Praveen Kumar,Praveen Kumar,"Asian,IndianSubContinent",0.0028800173,0.07594266,0.0024157901999999998,0.91876143,3.3683842e-05,9.614155e-05,0.99422425,0.00049793534,0.0030797806,0.00064413005,8.1487655e-05,0.0001707816,9.017901e-05,0.0006781365,0.00027111854,4.2362255e-05,8.999387e-05,api
Praveen Kumar,male,0.4429060588236418,0.5570939411763579,Praveen Kumar,Praveen Kumar,"Asian,IndianSubContinent",0.0028800173,0.07594266,0.0024157901999999998,0.91876143,3.3683842e-05,9.614155e-05,0.99422425,0.00049793534,0.0030797806,0.00064413005,8.1487655e-05,0.0001707816,9.017901e-05,0.0006781365,0.00027111854,4.2362255e-05,8.999387e-05,api
Sunil Kumar,male,0.4832691227435037,0.5167308772564961,Sunil Kumar,Sunil Kumar,"Asian,IndianSubContinent",0.0028800173,0.07594266,0.0024157901999999998,0.91876143,3.3683842e-05,9.614155e-05,0.99422425,0.00049793534,0.0030797806,0.00064413005,8.1487655e-05,0.0001707816,9.017901e-05,0.0006781365,0.00027111854,4.2362255e-05,8.999387e-05,api
Greg Von Kuster,male,0.2265138336821965,0.7734861663178041,Greg Von Kuster,Greg Von Kuster,"GreaterEuropean,Jewish",0.0034870303000000004,0.97763455,0.013750601999999999,0.005127788,0.0018245551,0.0005741891,0.007960989,0.028038962,0.012743083,0.071502425,0.16915102,0.021300811,0.11347469,0.5042282,0.031810835,0.02409162,0.013298614,white
Mateusz Kuzak,male,0.30038791325551584,0.6996120867444847,Mateusz Kuzak,Mateusz Kuzak,"Asian,GreaterEastAsian,Japanese",0.00052619586,0.9855524,0.012286692,0.0016347498999999999,0.061213266,0.3502638,0.032856464,0.08435887,0.18921794,0.01722882,0.13710205,0.015225397,0.00058203604,0.088272214,0.004939226,0.0024434507,0.0162964,white
Wai-Yin Kwan,male,0.4429060588236418,0.5570939411763579,Wai-Yin Kwan,Wai-Yin Kwan,"Asian,GreaterEastAsian,EastAsian",0.0049747783000000005,0.023721032000000003,0.006750694000000001,0.9645535,0.9983335,5.3476346e-05,0.00019059642,0.00034077288,2.3428775e-05,0.0006684636,5.6075605e-05,8.35266e-05,1.8963268e-05,0.00014485244,5.9117094e-05,1.50849755e-05,1.20917e-05,api
Eunchae Kwon,female,0.7550955466545506,0.24490445334544936,Eunchae Kwon,Eunchae Kwon,"Asian,GreaterEastAsian,EastAsian",0.00035214899,0.00535992,0.004699173,0.98958886,0.98210514,0.00024426242,1.3368918e-05,0.0060453657,3.8868333e-05,0.0060007805,0.0022266225,0.0014975622,0.00013387858,0.0009926276,9.2526854e-05,0.0005776312,3.1437685e-05,api
Nzungize Lambert,female,0.7550955466545506,0.24490445334544936,Nzungize Lambert,Nzungize Lambert,"GreaterEuropean,British",0.054389793,0.9267598,0.016650204,0.0022002053,0.005931535,0.0028260055,0.0056763757,0.002012113,0.0019963272,0.51979685,0.018108565,0.31890664,0.018309543,0.05348951,0.02578053,0.018806145,0.008359944,white
Brad Langhost,male,0.1588811484329548,0.8411188515670452,Brad Langhost,Brad Langhost,"GreaterEuropean,British",0.027965587000000004,0.93167305,0.011811273,0.028550066000000002,0.011593972,0.0023991934,0.000723447,0.0011384968,0.0014917459,0.72144556,0.0027564175,0.21412212,0.006819268,0.008381043,0.016855309,0.0009788559,0.011294502,white
Cristovao Lanna,male,0.1642317908993479,0.8357682091006523,Cristovao Lanna,Cristovao Lanna,"GreaterEuropean,WestEuropean,Italian",0.038278677000000004,0.8934829,0.05915819,0.0090802675,0.008381555,0.001849278,0.09192189,0.009166615,0.024796784,0.019274402,0.026581433,0.03380111,0.0106044235,0.009575875,0.15080433,0.5624325,0.05080981,white
Hilmar Lapp,male,0.1863785023882097,0.8136214976117904,Hilmar Lapp,Hilmar Lapp,"GreaterEuropean,British",0.067292936,0.90145,0.014317515,0.01693956,0.004435358,0.0011363041,0.009868729,0.0015266864,0.0078281,0.77364314,0.021484185,0.04131536,0.030074662,0.06288226,0.01731116,0.0018249577,0.026669104,white
Delphine Lariviere,female,0.7550955466545506,0.24490445334544936,Delphine Lariviere,Delphine Lariviere,"GreaterEuropean,WestEuropean,French",0.11567679,0.8523624,0.025347522,0.006613295999999999,0.000986336,4.622194e-05,0.0015109844,0.0007397041,9.097097e-05,0.04551591,0.0002392233,0.92681396,0.00032435925,0.0011544471,0.007065455,0.014391015,0.0011214679,white
Gary Lau,female,0.5899989874919701,0.4100010125080299,Gary Lau,Gary Lau,"Asian,GreaterEastAsian,EastAsian",0.0014785016000000001,0.025376713,0.00371336,0.9694314,0.93364066,0.002144817,0.006463554,0.00036243076,0.0009803093,0.013443847,0.0013412158,0.017609362,0.0034390064,0.00116139,0.0026812935,0.0060117925,0.01072026,api
Vincenzo Laveglia,male,0.1642317908993479,0.8357682091006523,Vincenzo Laveglia,Vincenzo Laveglia,"GreaterEuropean,WestEuropean,Italian",0.006037095,0.9804623,0.011225338999999999,0.0022753219,6.9274516e-05,0.0012942142,0.00047123746,0.00045563723,0.0008759163,0.027243912,0.0014548548,0.07466488,0.0010133014,0.00805748,0.11835959,0.7651088,0.00093090377,white
Ross Lazarus,male,0.2853764248283112,0.7146235751716887,Ross Lazarus,Ross Lazarus,"GreaterEuropean,WestEuropean,Germanic",0.16951989999999997,0.78054106,0.04492918,0.005009892,0.00028400356,0.0008632958,0.0074738273,0.017017053,0.017212683,0.08971236,0.016499577,0.067823246,0.2743839,0.2576635,0.033885255,0.20192175,0.015259575,white
Gerard Lazo,male,0.1588811484329548,0.8411188515670452,Gerard Lazo,Gerard Lazo,"GreaterEuropean,WestEuropean,Hispanic",0.001848679,0.056221365999999995,0.912985,0.02894492,0.002405413,0.0043569817,0.018504383,0.031188767,0.05862387,0.053700253,0.022703575,0.08125732,0.0026856645,0.10637215,0.50350547,0.11119757,0.003498592,hispanic
Justin Lee,male,0.4429060588236418,0.5570939411763579,Justin Lee,Justin Lee,"GreaterEuropean,British",0.15209904,0.45106503,0.010606333999999999,0.3862296,0.38473374,0.015981054,0.0034527858,0.00051710574,0.0021610586,0.49196193,0.005128395,0.03737183,0.0018515444,0.029205494,0.013949704,0.010650254,0.003034953,white
Jeremy Leipzig,female,0.5899989874919701,0.4100010125080299,Jeremy Leipzig,Jeremy Leipzig,"GreaterEuropean,WestEuropean,Germanic",0.0042841258,0.97155994,0.020483878,0.003672042,0.04713988,0.00017134169,0.0048561883,0.004533289,0.004345676,0.057213858,0.047099944,0.044512898,0.4177094,0.3069052,0.04322211,0.005271197,0.01701906,white
Weiling Li,male,0.2265138336821965,0.7734861663178041,Weiling Li,Weiling Li,"Asian,GreaterEastAsian,EastAsian",0.0024087582999999997,0.011033538,0.0071228365,0.97943497,0.9548798,0.0005610909,0.00054387405,0.00020113999,0.0026640457,0.019957615,0.0013682372,0.0014352574,0.0016812311,0.0063463706,0.0010487752,0.0030851774,0.0062273284,api
Hendrick Lim,male,0.051560812776634365,0.9484391872233656,Hendrick Lim,Hendrick Lim,"Asian,GreaterEastAsian,EastAsian",0.0021180972,0.027014837000000003,0.01153814,0.9593290000000001,0.91298765,0.0040490655,6.50888e-05,0.00049346813,0.00021349553,0.003438515,0.0022286433,0.01465205,0.0015365346,0.0028199235,0.00827552,0.013115244,0.03612486,api
Matias Lin,male,0.2853764248283112,0.7146235751716887,Matias Lin,Matias Lin,"Asian,GreaterEastAsian,EastAsian",0.0008122728999999999,0.008339901,0.0043262485,0.9865216,0.97957146,0.0018699754,1.7557788e-05,4.3132e-05,6.5264845e-05,0.00534619,0.0033255152,0.0053062653,0.00014338692,0.0022523426,0.0005627778,0.0010113302,0.00048501918,api
Andrew Lonsdale,male,0.250346383113044,0.7496536168869563,Andrew Lonsdale,Andrew Lonsdale,"GreaterEuropean,British",0.06184353,0.91425055,0.013557296000000002,0.010348638,0.00072842516,0.00036583046,0.0005376742,0.0011310069,0.0014873066,0.8429144,0.0019483168,0.074893855,0.0021287806,0.018004997,0.00601808,0.044801652,0.0050398353,white
Lucille Lopez-Delisle,female,0.7550955466545506,0.24490445334544936,Lucille Lopez-Delisle,Lucille Lopez-Delisle,"GreaterEuropean,British",0.03200629,0.95050037,0.010410135,0.007083161700000001,0.00106508,0.0007544212,0.0014278984,0.0075159688,0.007864984,0.4653765,0.005170206,0.23281932,0.016472941,0.035034765,0.12105862,0.10118258,0.004256681,white
Ann Loraine,male,0.4429060588236418,0.5570939411763579,Ann Loraine,Ann Loraine,"GreaterEuropean,WestEuropean,French",0.06383579,0.8614274,0.05011138,0.024625394,0.0016945129,0.007128459,0.0009116181,0.0028897654,0.0023810086,0.04677576,0.008098892,0.6181812,0.001571994,0.011897223,0.09442965,0.20336734,0.0006726269,white
HUI Kwok Lun,female,0.5004616309491711,0.4995383690508285,HUI Kwok Lun,HUI Kwok Lun,"Asian,GreaterEastAsian,EastAsian",0.011638808,0.06497676,0.0025322323000000002,0.9208521999999999,0.95936906,0.014266351,9.089647e-05,0.0001799642,0.00093028514,0.006490468,0.0013100781,0.0017846328,0.0028646246,0.0012472596,0.00034446348,0.0032451411,0.007876671,api
Richard Lupat,male,0.1588811484329548,0.8411188515670452,Richard Lupat,Richard Lupat,"GreaterEuropean,WestEuropean,French",0.017699769,0.8606461999999999,0.048808612,0.07284545,0.0049314993,0.0021245186,0.0040581194,0.0035478512,0.005626607,0.041019015,0.0017021737,0.51627433,0.0026067174,0.019069493,0.019015297,0.37583765,0.004186706,white
Rachel Lyne,male,0.4832691227435037,0.5167308772564961,Rachel Lyne,Rachel Lyne,"GreaterEuropean,British",0.08748315,0.8997043,0.010533273999999999,0.0022792383,0.0032905845,0.0029180278,0.0017233711,0.0016878115,0.001303959,0.9130146,0.0022269466,0.012296004,0.0006793805,0.03979495,0.008130047,0.0022109516,0.010723483,white
Qianyi Ma,female,0.8601043364664513,0.13989566353354882,Qianyi Ma,Qianyi Ma,"Asian,GreaterEastAsian,EastAsian",0.0008649389,0.0068112369999999995,0.0042243963,0.9880994000000001,0.85727113,0.012294659,0.00091589,0.004181075,0.0010790457,0.029146047,0.008552154,0.047533106,0.005725593,0.00328266,0.0072513586,0.019235035,0.0035322914,api
Tom Madden,male,0.1564935928145776,0.8435064071854221,Tom Madden,Tom Madden,"GreaterEuropean,British",0.046423208,0.9274846,0.018340443999999997,0.007751744200000001,0.0034103256,0.0013954418,0.00978627,0.0029717856,0.0031972763,0.8997102,0.0011050107,0.019429097,0.010820543,0.015056235,0.0063414234,0.021665186,0.005111236,white
